/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_237.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_237.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_237.jpg,0,0,0,7.861431E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_356.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_356.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_356.jpg,0,0,0,7.840739E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_468.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_468.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_468.jpg,0,0,0,7.81122E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_576.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_576.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_576.jpg,0,0,0,7.799149E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_688.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_688.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_688.jpg,0,0,0,7.81469E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_799.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_799.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_799.jpg,0,0,0,7.805203E-05
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_56_909.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_56_909.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_56_909.jpg,0,0.1334224,0,0.009814168
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_031.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_031.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_031.jpg,0,0.48192,0,0.5399431
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_151.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_151.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_151.jpg,0,0.8491924,0,1.448825
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_258.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_258.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_258.jpg,-0.1495378,1,0,2.853921
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_368.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_368.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_368.jpg,-0.4783652,1,0,4.001937
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_478.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_478.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_478.jpg,-0.1467032,1,0,5.401985
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_591.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_591.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_591.jpg,-0.06885266,1,0,6.777809
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_701.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_701.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_701.jpg,-0.4000947,1,0,7.883523
/home/iiest/Desktop/IMG/center_2023_03_17_11_31_57_811.jpg, /home/iiest/Desktop/IMG/left_2023_03_17_11_31_57_811.jpg, /home/iiest/Desktop/IMG/right_2023_03_17_11_31_57_811.jpg,-0.06971955,0.7916052,0,9.100472
